arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,273141.5571658769
28.0,4.639,32768,323817.02022592945
28.0,5.649,4096,244113.98848079148
28.0,7.918,512,979550.928320728
28.0,16.772,64,3231550.7013203427
