arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
28.0,4.073,262144,462234.12769612763
28.0,4.639,32768,648318.7323045664
28.0,5.649,4096,1433536.0960160717
28.0,7.918,512,2735722.76503066
28.0,16.772,64,9424552.60834009
