arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,297214.5282333958
26.0,4.639,32768,296567.2780786849
26.0,5.649,4096,590685.613870018
26.0,7.918,512,1701661.3086328313
26.0,16.772,64,4608589.871520897
