arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,226660.29424008078
24.0,4.639,32768,444742.38811024075
24.0,5.649,4096,1089234.9625448128
24.0,7.918,512,2584887.778213592
24.0,16.772,64,5748148.149341229
