arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,133088.51339240363
38.0,4.639,32768,132467.46434879774
38.0,5.649,4096,81664.42982106714
38.0,7.918,512,26493.753433592607
38.0,16.772,64,18862.64740167721
