arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,137339.43687812326
40.0,4.639,32768,112984.97844403918
40.0,5.649,4096,30680.821305825568
40.0,7.918,512,19243.75067392009
40.0,16.772,64,13774.334139986586
