arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,498266.6147505771
30.0,4.639,32768,264664.6328582646
30.0,5.649,4096,289188.6765400748
30.0,7.918,512,562424.0264373492
30.0,16.772,64,1595902.4758606022
