arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,47719.633213175475
32.0,4.639,32768,69337.19864546014
32.0,5.649,4096,110822.69169263126
32.0,7.918,512,58758.7177617075
32.0,16.772,64,116531.46065333602
