arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,322877.9517728022
28.0,4.639,32768,191298.26193669403
28.0,5.649,4096,368325.62762180966
28.0,7.918,512,1425623.4164932899
28.0,16.772,64,3016230.8926113397
