arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,226116.212264844
40.0,4.639,32768,142261.63743258404
40.0,5.649,4096,52522.99543057307
40.0,7.918,512,19731.753571337747
40.0,16.772,64,13412.218272903256
