arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,260848.42380585702
34.0,4.639,32768,277412.063510223
34.0,5.649,4096,58705.49376336085
34.0,7.918,512,66717.42153290998
34.0,16.772,64,53611.634837971505
