arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,260335.05721665686
34.0,4.639,32768,57322.420805475405
34.0,5.649,4096,85899.6807561006
34.0,7.918,512,44142.31748560558
34.0,16.772,64,47683.601153855816
