arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,95353.76402638755
40.0,4.639,32768,83977.77529203783
40.0,5.649,4096,49677.44004072674
40.0,7.918,512,23015.286941509115
40.0,16.772,64,13140.216779033746
