arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,139674.23071203937
28.0,4.639,32768,398789.06279761484
28.0,5.649,4096,576222.9141851268
28.0,7.918,512,1222591.5022111842
28.0,16.772,64,3393926.108682097
