arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,32503.259790365642
38.0,4.639,32768,224590.8479324124
38.0,5.649,4096,35895.76143502182
38.0,7.918,512,23866.080553790143
38.0,16.772,64,18463.438737136697
