arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,296391.76241420745
26.0,4.639,32768,297214.2984043668
26.0,5.649,4096,820780.1185938899
26.0,7.918,512,1621354.0283809085
26.0,16.772,64,4372120.282417331
