arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,326039.39680351515
24.0,4.639,32768,449119.41915708786
24.0,5.649,4096,1152710.7417969175
24.0,7.918,512,2398485.5898995935
24.0,16.772,64,5619759.9432494445
