arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,74743.05344980228
40.0,4.639,32768,62952.30972728483
40.0,5.649,4096,43051.932755684735
40.0,7.918,512,20604.88874029656
40.0,16.772,64,14305.655629854928
