arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,705675.224677755
20.0,4.639,32768,1110835.436167302
20.0,5.649,4096,1782678.4678724315
20.0,7.918,512,3426136.2159607722
20.0,16.772,64,7458502.879518449
