arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,92239.61634243716
38.0,4.639,32768,31145.355753306143
38.0,5.649,4096,51424.37609733345
38.0,7.918,512,28209.572063397205
38.0,16.772,64,16973.42213579807
