arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,259638.3297223274
36.0,4.639,32768,142173.40574101754
36.0,5.649,4096,96435.44367606756
36.0,7.918,512,38740.11846910125
36.0,16.772,64,23464.660875452686
