arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,235333.45473179116
30.0,4.639,32768,400194.0015330065
30.0,5.649,4096,417487.96338337706
30.0,7.918,512,1229944.7073112677
30.0,16.772,64,677467.3689086435
