arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,336380.94402477675
22.0,4.639,32768,603974.9715203437
22.0,5.649,4096,1277060.4756772483
22.0,7.918,512,3007475.235553736
22.0,16.772,64,6402187.836970265
