arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,325480.7338399617
30.0,4.639,32768,310373.2655771112
30.0,5.649,4096,400853.9618264986
30.0,7.918,512,196232.8923931969
30.0,16.772,64,369521.28717436566
