arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,54179.58388544526
34.0,4.639,32768,306320.8842047829
34.0,5.649,4096,109790.83602468832
34.0,7.918,512,42012.20404834767
34.0,16.772,64,42689.29131527016
