arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,65354.22530334209
28.0,4.639,32768,258131.59231485013
28.0,5.649,4096,421944.7522235583
28.0,7.918,512,1207153.664393643
28.0,16.772,64,3327318.6757586054
