arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,681229.6376010075
26.0,4.639,32768,398903.6488890519
26.0,5.649,4096,663890.6413197884
26.0,7.918,512,1666257.9131914123
26.0,16.772,64,4348595.801687367
