arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,164884.11295816224
28.0,4.639,32768,418629.7020386872
28.0,5.649,4096,568185.7060222477
28.0,7.918,512,1162716.2537265918
28.0,16.772,64,3543365.5792762903
