arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30.0,4.073,262144,275440.78562551335
30.0,4.639,32768,654779.9000885717
30.0,5.649,4096,547457.6857958979
30.0,7.918,512,565308.4762410696
30.0,16.772,64,4423750.6711192485
