arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,134447.17490523926
28.0,4.639,32768,94894.65604026393
28.0,5.649,4096,667196.546573047
28.0,7.918,512,1022385.2981484035
28.0,16.772,64,3119331.974196719
