arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,95697.5493991356
36.0,4.639,32768,194735.98476912273
36.0,5.649,4096,52210.38536536577
36.0,7.918,512,53614.395287086845
36.0,16.772,64,37768.847520145486
