arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,45765.79307736292
32.0,4.639,32768,68378.48595135754
32.0,5.649,4096,48123.31820437988
32.0,7.918,512,80779.43254938103
32.0,16.772,64,133711.13246098845
