arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,169647.83007748728
24.0,4.639,32768,490436.40511691215
24.0,5.649,4096,953684.02189352
24.0,7.918,512,2572090.0066683125
24.0,16.772,64,5418783.242110262
