arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,565946.9811104217
22.0,4.639,32768,800189.7772766158
22.0,5.649,4096,1453065.515628941
22.0,7.918,512,3231773.3967685606
22.0,16.772,64,6330373.698518753
