frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
1024,34870640.574267,34172831.345157,34283045.439486,34409761.181398,34696952.365600,34870640.574267,901584.000000,859260.000000,865319.000000,876768.000000,890005.000000,901584.000000
128,35361235.295218,35040133.059659,35303003.987984,35198216.177689,35361235.295218,35361235.295218,900711.000000,886019.000000,900711.000000,886019.000000,900711.000000,900711.000000
16384,956948.481679,956948.481679,956948.481679,956948.481679,956948.481679,956948.481679,17232.000000,17232.000000,17232.000000,17232.000000,17232.000000,17232.000000
16,18236832.068791,18236617.304532,18236832.068791,18236832.068791,18236832.068791,18236832.068791,314871.000000,314871.000000,314871.000000,314871.000000,314871.000000,314871.000000
2048,18365067.113790,18038164.352588,18163832.060168,18365067.113790,18365067.113790,18365067.113790,317307.000000,317307.000000,317307.000000,317307.000000,317307.000000,317307.000000
256,18418801.722364,18305760.758423,18418801.722364,18418801.722364,18418801.722364,18418801.722364,318242.000000,318242.000000,318242.000000,318242.000000,318242.000000,318242.000000
2,17597804.698521,17597804.698521,17597804.698521,17597804.698521,17597804.698521,17597804.698521,304194.000000,304194.000000,304194.000000,304194.000000,304194.000000,304194.000000
32768,35564809.565645,35114373.355317,35260178.469085,35248306.458526,35222565.495628,35035048.056784,618052.000000,618052.000000,618052.000000,618052.000000,618052.000000,618052.000000
32,34503631.740411,34008719.890694,34102358.089090,34389165.808262,34503631.740411,34503631.740411,890454.000000,852239.000000,876347.000000,890454.000000,890454.000000,890454.000000
4096,17974563.079760,17450230.854484,17510423.513137,17667590.154830,17974563.079760,17974563.079760,311587.000000,311587.000000,311587.000000,311587.000000,311587.000000,311587.000000
4,17685707.611034,17685707.611034,17685707.611034,17685707.611034,17685707.611034,17685707.611034,307490.000000,307490.000000,307490.000000,307490.000000,307490.000000,307490.000000
512,35117551.145869,34912416.394174,34980846.386469,35164473.687508,35117551.145869,35117551.145869,875646.000000,871717.000000,621364.000000,875646.000000,875646.000000,875646.000000
64,18344558.882966,18344558.882966,18344558.882966,18344558.882966,18344558.882966,18344558.882966,317787.000000,317787.000000,317787.000000,317787.000000,317787.000000,317787.000000
65536,1402284.821623,1388848.656249,1402284.821623,1402284.821623,1402284.821623,1402284.821623,26022.000000,26022.000000,26022.000000,26022.000000,26022.000000,26022.000000
8192,19281247.268975,18763484.002573,18713505.305179,18983422.275081,19007380.239929,19281247.268975,333180.000000,333180.000000,333180.000000,333180.000000,333180.000000,333180.000000
8,297446.426988,297446.426988,297446.426988,297446.426988,297446.426988,297446.426988,10198.000000,10198.000000,10198.000000,10198.000000,10198.000000,10198.000000
