frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
1024,34743306.353858,34128445.791341,34149304.524402,34262126.979903,34498841.577467,34743306.353858,878226.000000,611016.000000,856131.000000,864899.000000,878226.000000,878226.000000
128,18173922.985081,18173922.985081,18173922.985081,18173922.985081,18173922.985081,18173922.985081,312368.000000,312368.000000,312368.000000,312368.000000,312368.000000,312368.000000
16384,34110785.992731,34317976.796121,34242459.495174,34285438.253632,34397563.979466,34271320.274579,832186.000000,834040.000000,834040.000000,834040.000000,834040.000000,834040.000000
16,17873378.056343,17867204.241067,17873378.056343,17873378.056343,17873378.056343,17873378.056343,309651.000000,309651.000000,309651.000000,309651.000000,309651.000000,309651.000000
2048,35133489.658753,34705537.902446,34783114.930230,34927788.860025,35133489.658753,35133489.658753,887544.000000,620743.000000,863960.000000,886739.000000,887544.000000,887544.000000
256,18547635.613985,18547635.613985,18547635.613985,18547635.613985,18547635.613985,18547635.613985,319759.000000,319759.000000,319759.000000,319759.000000,319759.000000,319759.000000
2,34655382.301452,33992739.291779,33977784.707721,34419455.102480,34655382.301452,34655382.301452,897102.000000,603046.000000,603046.000000,877380.000000,897102.000000,897102.000000
32768,1515855.656988,1510366.988976,1515855.656988,1515855.656988,1515855.656988,1515855.656988,25083.000000,26120.000000,25083.000000,25083.000000,25083.000000,25083.000000
32,17868224.363972,17868224.363972,17868224.363972,17868224.363972,17868224.363972,17868224.363972,308549.000000,308549.000000,308549.000000,308549.000000,308549.000000,308549.000000
4096,34839981.537470,34232111.126067,34156808.405745,34172798.164903,34140956.060109,34409427.756451,884281.000000,605360.000000,605360.000000,605360.000000,605360.000000,605360.000000
4,17547445.229438,17497217.400738,17547445.229438,17547445.229438,17547445.229438,17547445.229438,303971.000000,303971.000000,303971.000000,303971.000000,303971.000000,303971.000000
512,1040255.337858,1040255.337858,1040255.337858,1040255.337858,1040255.337858,1040255.337858,19160.000000,19160.000000,19160.000000,19160.000000,19160.000000,19160.000000
64,755403.333192,755403.333192,755403.333192,755403.333192,755403.333192,755403.333192,12844.000000,12844.000000,12844.000000,12844.000000,12844.000000,12844.000000
65536,36629491.106033,36289962.528642,36267042.790754,36274631.091603,36224974.883318,36165828.011052,648368.000000,844210.000000,844210.000000,844210.000000,844210.000000,844210.000000
8192,1282095.181424,1282095.181424,1282095.181424,1282095.181424,1282095.181424,1282095.181424,24392.000000,24392.000000,24392.000000,24392.000000,24392.000000,24392.000000
8,726131.305804,726131.305804,726131.305804,726131.305804,726131.305804,726131.305804,12732.000000,12732.000000,12732.000000,12732.000000,12732.000000,12732.000000
