frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
1024,35189182.063788,34394487.147400,34500987.779158,34419856.877044,34852677.430511,35189182.063788,894484.000000,856051.000000,864551.000000,860597.000000,881696.000000,894484.000000
128,17908851.583696,17908851.583696,17908851.583696,17908851.583696,17908851.583696,17908851.583696,309732.000000,309732.000000,309732.000000,309732.000000,309732.000000,309732.000000
16384,156654.664603,156654.664603,156654.664603,156654.664603,156654.664603,156654.664603,8082.000000,8082.000000,8082.000000,8082.000000,8082.000000,8082.000000
16,34023583.518299,33717621.706345,33789092.114865,33714983.934787,33925414.328307,34023583.518299,882012.000000,862892.000000,872229.000000,862892.000000,872229.000000,882012.000000
2048,1301506.177737,1301506.177737,1301506.177737,1301506.177737,1301506.177737,1301506.177737,25980.000000,25980.000000,25980.000000,25980.000000,25980.000000,25980.000000
256,34881529.395914,34320947.924171,34427340.094330,34713158.789835,34881529.395914,34881529.395914,896707.000000,857175.000000,877048.000000,878083.000000,896707.000000,896707.000000
2,34736610.409910,34093954.053636,34162297.376780,34392470.291046,34308112.195823,34084080.502109,892693.000000,858315.000000,858315.000000,881065.000000,881065.000000,858315.000000
32768,1034726.957252,1034726.957252,1034726.957252,1034726.957252,1034726.957252,1034726.957252,23867.000000,23867.000000,23867.000000,23867.000000,23867.000000,23867.000000
32,830200.052826,830200.052826,830200.052826,830200.052826,830200.052826,830200.052826,14287.000000,14287.000000,14287.000000,14287.000000,14287.000000,14287.000000
4096,817971.507569,817971.507569,817971.507569,817971.507569,817971.507569,817971.507569,17912.000000,17912.000000,17912.000000,17912.000000,17912.000000,17912.000000
4,17943251.276067,17943251.276067,17943251.276067,17943251.276067,17943251.276067,17943251.276067,311737.000000,311737.000000,311737.000000,311737.000000,311737.000000,311737.000000
512,18914074.026029,18808999.973118,18914074.026029,18914074.026029,18914074.026029,18914074.026029,326808.000000,326808.000000,326808.000000,326808.000000,326808.000000,326808.000000
64,35054318.661139,34488153.254596,34562940.602884,34917804.447219,34930936.954164,35054318.661139,893365.000000,874899.000000,882512.000000,893365.000000,893365.000000,893365.000000
65536,35598221.146151,35151662.164293,35151894.971212,35101061.816208,35053942.972469,34784451.397860,625655.000000,625655.000000,625655.000000,834696.000000,834696.000000,832996.000000
8192,482653.540692,482653.540692,482653.540692,482653.540692,482653.540692,482653.540692,11174.000000,11174.000000,11174.000000,11174.000000,11174.000000,11174.000000
8,34283236.895959,33779524.203838,33953097.229849,33942957.144217,34000201.904947,34283236.895959,888304.000000,869112.000000,880442.000000,880442.000000,880442.000000,888304.000000
