frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,18192666.196787,17811461.122292,17657484.328253,17736628.469272,17928279.320093,18125325.912868,314674.000000,489346.000000,472155.000000,314674.000000,314674.000000,314674.000000
128,769043.916990,758157.155040,752040.742505,766666.588574,769043.916990,769043.916990,12195.000000,15810.000000,13806.000000,12195.000000,12195.000000,12195.000000
16384,17100521.229622,17066116.067469,17016692.451069,17013371.241034,17071337.212765,17081940.858393,299867.000000,449922.000000,446636.000000,446636.000000,299867.000000,299867.000000
16,17703426.375548,17343061.328558,17341383.101754,17478393.365749,17703426.375548,17703426.375548,307252.000000,307252.000000,307252.000000,307252.000000,307252.000000,307252.000000
2048,35674765.680900,34946629.974479,34920695.370170,34935103.665392,34948410.765779,35240248.413972,902842.000000,862821.000000,862821.000000,862821.000000,862821.000000,621380.000000
256,18643716.747006,18241762.927877,18257645.209562,18348476.233397,18613883.143245,18643716.747006,321932.000000,321932.000000,321932.000000,321932.000000,321932.000000,321932.000000
2,520777.674532,513579.652397,512624.856484,520032.326969,520777.674532,520777.674532,9472.000000,12961.000000,12137.000000,9472.000000,9472.000000,9472.000000
32768,19433915.127128,19266791.997335,19325641.063316,19379156.857888,19382051.193634,19383573.208092,338651.000000,338651.000000,338651.000000,338651.000000,338651.000000,338651.000000
32,17864269.540408,17470376.713003,17500726.992295,17604608.388535,17864269.540408,17864269.540408,309111.000000,309123.000000,309111.000000,309111.000000,309111.000000,309111.000000
4096,873359.363902,860895.306670,856524.974086,867466.448205,873359.363902,873359.363902,12619.000000,18839.000000,15164.000000,13173.000000,12619.000000,12619.000000
4,540269.541759,530388.743977,527109.274339,540120.128084,540269.541759,540269.541759,11251.000000,14638.000000,11862.000000,11251.000000,11251.000000,11251.000000
512,1022657.731136,1004675.160703,1006258.879271,1017686.540516,1021632.891078,1022657.731136,23209.000000,23209.000000,23209.000000,23209.000000,23209.000000,23209.000000
64,1006253.934735,990855.684212,984734.776944,1004663.276770,1006253.934735,1006253.934735,17834.000000,20213.000000,18245.000000,17834.000000,17834.000000,17834.000000
65536,18334957.223706,17824748.786743,17981595.143195,18015630.845219,18022558.243968,18061904.546014,315498.000000,315498.000000,315498.000000,315498.000000,315498.000000,315498.000000
8192,17541100.131406,17335473.055531,17145121.382187,17387578.045765,17495593.702613,17515639.192203,297637.000000,449757.000000,449652.000000,297637.000000,297637.000000,297637.000000
8,17587881.187111,17258765.561742,17250107.033750,17415591.509330,17587881.187111,17587881.187111,307010.000000,307010.000000,307010.000000,307010.000000,307010.000000,307010.000000
