frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,392111.540486,158685.000000,31.384710
4,314407.622470,142971.000000,60.058305
8,632761.884146,206533.000000,124.647503
16,748952.618873,260794.000000,898.231596
32,452654.597502,270249.000000,156.460858
64,370136.851625,110460.000000,1121.898391
128,815981.283854,276874.000000,9438.155434
256,432357.964477,127814.000000,2520.480113
512,1281024.994226,309337.000000,6102.861706
1024,1009433.535645,302782.000000,120973.759622
2048,1015718.276924,254208.000000,183095.997583
4096,1251626.339537,296616.000000,85078.783054
8192,491127.380258,144077.000000,224410.620312
16384,814593.787011,143980.000000,447695.154020
32768,3691412.493719,273995.000000,3357133.164910
65536,2100059.347493,282499.000000,1533752.992209
