frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,860202.806041,177953.000000,0.000000
4,562808.639675,138952.000000,0.000000
8,814940.986430,161111.000000,0.000000
16,1762366.509937,298314.000000,0.000000
32,1116216.180458,233781.000000,0.000000
64,1287640.384069,276117.000000,0.000000
128,2268669.290763,288224.000000,0.000000
256,1704565.203408,289116.000000,0.000000
512,1578592.776048,289345.000000,0.000000
1024,1970822.233284,281099.000000,0.000000
2048,2392876.213945,303562.000000,0.000000
4096,2650609.614945,277824.000000,0.000000
8192,2578141.504695,254780.000000,0.000000
16384,4034107.893793,267026.000000,0.000000
32768,1095844.661707,138122.000000,0.000000
65536,543497.797048,88284.000000,0.000000
