frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,303818.759169,161307.000000,112.004464
4,87536.884426,64087.000000,61.967734
8,149045.325720,93420.000000,64.311741
16,308214.631530,168041.000000,112.129390
32,113497.674685,85171.000000,111.892806
64,88076.284595,44943.000000,34.307434
128,350099.120617,189907.000000,1423.333411
256,574740.268881,288046.000000,4004.012238
512,97867.590376,43169.000000,3644.217200
1024,442054.583168,223796.000000,27683.345517
2048,406188.962653,191970.000000,37087.900534
4096,582984.829890,250734.000000,149091.815879
8192,610173.257226,274949.000000,145303.764717
16384,317061.803266,191664.000000,252934.723255
32768,332963.536902,234191.000000,88588.839303
65536,786280.861242,167748.000000,722703.173537
