frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,734171.404131,341757.000000,0.000000
4,334671.582422,208210.000000,0.000000
8,107231.264158,65133.000000,0.000000
16,92731.351996,63866.000000,0.000000
32,180871.323628,108110.000000,0.000000
64,356881.742200,171392.000000,0.000000
128,412191.666353,264443.000000,0.000000
256,139780.864280,108195.000000,0.000000
512,333592.594811,269495.000000,0.000000
1024,363843.727863,199006.000000,0.000000
2048,696590.059257,436295.000000,0.000000
4096,265156.141239,200306.000000,0.000000
8192,276269.373129,158931.000000,0.000000
16384,151588.498924,93135.000000,0.000000
32768,340564.300102,125534.000000,0.000000
65536,525305.312616,232381.000000,0.000000
