frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,582616.604655,258240.000000,89.627005
4,271664.635939,161676.000000,17.492856
8,421347.310931,160820.000000,175.550563
16,951963.516241,304753.000000,41.206796
32,962648.646302,263887.000000,330.381598
64,942855.760548,288206.000000,2099.858805
128,1221612.564746,295692.000000,3106.760210
256,597991.786327,229517.000000,37969.722675
512,471782.170684,184811.000000,15597.498389
1024,706092.962751,279910.000000,4751.487662
2048,692948.194759,275016.000000,121885.939427
4096,621661.815429,188466.000000,155659.603334
8192,891836.114522,304932.000000,265718.327422
16384,2192305.630236,260344.000000,723858.383729
32768,1060214.330189,208307.000000,328486.939354
65536,706005.887614,163507.000000,490812.236939
