frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1566346.135549,289162.000000,15.000000
4,1285722.306652,225266.000000,126.830596
8,1465310.715564,262166.000000,134.335401
16,1356753.218305,254891.000000,63.953108
32,1256159.425257,255028.000000,168.107109
64,1299065.424475,272695.000000,1377.296627
128,2323662.793286,295874.000000,106002.307423
256,2250316.446362,297777.000000,197092.309188
512,1824071.515555,279440.000000,164285.042694
1024,1428026.562277,281313.000000,58051.111634
2048,3021422.136275,300346.000000,771015.031459
4096,2437872.052288,295334.000000,898428.645743
8192,1781825.242651,217461.000000,549067.567115
16384,808787.390219,97337.000000,236598.731003
32768,4014229.608117,268576.000000,2628716.413866
65536,2811135.764215,167509.000000,2761745.459989
