frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,131082.373457,58948.000000,0.000000
4,552343.600349,242135.000000,0.000000
8,133377.764357,103695.000000,0.000000
16,125636.099466,70953.000000,0.000000
32,478333.107483,265239.000000,0.000000
64,642127.317473,246457.000000,0.000000
128,287895.600199,111806.000000,0.000000
256,402460.438758,256810.000000,0.000000
512,171360.556555,80367.000000,0.000000
1024,848374.799663,297863.000000,0.000000
2048,430725.079652,281591.000000,0.000000
4096,649816.919319,291386.000000,0.000000
8192,163302.318428,63874.000000,0.000000
16384,607311.959449,211111.000000,0.000000
32768,415399.064430,221843.000000,0.000000
65536,842085.980601,294834.000000,0.000000
