frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,194239.278193,157310.000000,39.560081
4,438105.912308,232950.000000,127.192767
8,572907.184519,254793.000000,29.376862
16,159821.971437,80711.000000,139.384361
32,229862.093891,147964.000000,53.347915
64,885387.525590,313839.000000,214.567006
128,557826.639924,274804.000000,66544.543510
256,278081.945795,149500.000000,26551.598163
512,560807.526440,299173.000000,1171.600188
1024,293706.915494,190938.000000,2775.824562
2048,609448.211812,242839.000000,13512.956412
4096,965884.970823,315929.000000,123085.531181
8192,559846.223185,267567.000000,130058.824637
16384,953415.683098,287973.000000,83505.852729
32768,1059291.576180,252232.000000,400131.379111
65536,496875.284763,186847.000000,431734.547894
