frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,588050.046263,244017.000000,28.301943
4,375157.236847,171175.000000,273.733447
8,129928.994004,53216.000000,48.020829
16,169233.177152,46838.000000,510.198981
32,311141.786904,139711.000000,1527.187284
64,245288.438266,180888.000000,302.201919
128,337707.447316,171699.000000,517.019342
256,786469.746280,339192.000000,2742.870212
512,507593.931391,249707.000000,780.668303
1024,119542.261360,46352.000000,1028.817768
2048,974955.928190,291710.000000,308630.991738
4096,195226.586002,57152.000000,75874.526569
8192,354432.295364,150976.000000,160771.888584
16384,712522.072352,273942.000000,147762.333786
32768,1212742.454182,229307.000000,1092856.383001
65536,1114690.456262,211483.000000,1078867.962475
