frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,780284.773096,184307.000000,0.000000
4,627066.075270,167380.000000,0.000000
8,2091715.383395,300108.000000,0.000000
16,1095232.175510,244869.000000,0.000000
32,1426674.235733,237098.000000,0.000000
64,1782706.435123,298637.000000,0.000000
128,2174158.130732,293239.000000,0.000000
256,1868481.625844,287986.000000,0.000000
512,1926058.953731,256803.000000,0.000000
1024,1712366.300676,294412.000000,0.000000
2048,2314043.861583,290596.000000,0.000000
4096,1512102.611502,242871.000000,0.000000
8192,2394758.777922,267159.000000,0.000000
16384,2385215.253832,143759.000000,0.000000
32768,4557889.516130,295294.000000,0.000000
65536,540320.700835,88674.000000,0.000000
