frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,217243.062451,151836.000000,100.836501
4,385696.101095,292955.000000,182.312918
8,695837.662631,461150.000000,961.368816
16,457234.655592,272582.000000,474.650398
32,430123.145391,277315.000000,68.891219
64,384676.765187,238374.000000,702.933140
128,104128.250907,63174.000000,977.316223
256,207282.986738,101306.000000,452.404686
512,324729.780230,206004.000000,10911.455769
1024,381668.626517,196100.000000,159975.006138
2048,547228.017251,240972.000000,3899.659729
4096,169107.203277,140276.000000,469.812729
8192,434366.041171,179186.000000,63921.113585
16384,233871.092173,82164.000000,127433.763109
32768,82804.172214,33066.000000,47887.043592
65536,318319.831599,130454.000000,258504.922390
