frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,497414.305954,250505.000000,0.000000
4,654199.553861,282616.000000,0.000000
8,436208.124482,260610.000000,0.000000
16,298716.533523,255172.000000,0.000000
32,107275.970758,54734.000000,0.000000
64,462468.850825,269867.000000,0.000000
128,374927.879358,202188.000000,0.000000
256,286389.019590,143772.000000,0.000000
512,257004.575852,167203.000000,0.000000
1024,303032.690167,171049.000000,0.000000
2048,333767.775419,266523.000000,0.000000
4096,98368.620210,52091.000000,0.000000
8192,167140.812206,89043.000000,0.000000
16384,817379.808298,329027.000000,0.000000
32768,297197.061503,130935.000000,0.000000
65536,576166.358048,210164.000000,0.000000
