frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,357685.435812,197143.000000,0.000000
4,608626.338718,290977.000000,0.000000
8,728291.530686,206645.000000,0.000000
16,760485.314955,281301.000000,0.000000
32,559453.077602,242259.000000,0.000000
64,507652.318991,253421.000000,0.000000
128,1225658.505945,282199.000000,0.000000
256,1068010.307807,248584.000000,0.000000
512,525722.298443,230414.000000,0.000000
1024,1210085.641947,290731.000000,0.000000
2048,617049.586048,184226.000000,0.000000
4096,730204.584243,264335.000000,0.000000
8192,1329058.313242,289503.000000,0.000000
16384,2506006.083541,298342.000000,0.000000
32768,556670.088303,142891.000000,0.000000
65536,1962119.332811,252279.000000,0.000000
