frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,184492.477326,108110.000000,42.544095
4,288989.601493,119478.000000,82.334683
8,261597.734121,133626.000000,22.068076
16,305113.496580,146833.000000,70.178344
32,155411.738199,100514.000000,170.452339
64,679020.772288,268234.000000,1733.337532
128,377535.085581,197518.000000,2358.998516
256,332035.898528,151345.000000,1499.040693
512,481715.733617,270730.000000,5048.117471
1024,172334.180716,114235.000000,1494.953845
2048,1080896.369841,307963.000000,286260.551512
4096,871654.433617,314809.000000,230634.399173
8192,762257.916980,249424.000000,184283.391506
16384,443318.154104,158586.000000,253126.734021
32768,1032933.723691,262255.000000,549468.638502
65536,568629.018871,234815.000000,370174.431125
