frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,399335.942639,185815.000000,39.458839
4,175169.388096,103030.000000,9.219544
8,277081.737643,158208.000000,68.738635
16,229313.624652,124225.000000,31.527766
32,175011.316503,94939.000000,1150.063477
64,309598.125035,134680.000000,184.024455
128,794155.749532,299948.000000,1397.556081
256,393037.174816,218447.000000,3348.081839
512,172525.871086,132978.000000,745.144952
1024,143562.140229,64725.000000,12983.915781
2048,306184.610430,129563.000000,37157.610593
4096,809294.204097,258220.000000,292048.933681
8192,282193.798656,106130.000000,38802.937853
16384,426639.532260,139632.000000,349167.905240
32768,577446.636969,186660.000000,514208.654183
65536,296241.994682,108325.000000,261580.672392
