frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,104067.538176,70367.000000,17.944358
4,194328.910567,80825.000000,86.388657
8,425187.188665,298807.000000,52.392748
16,203686.498308,103233.000000,282.147125
32,358492.843938,200769.000000,159.395734
64,468057.346381,309751.000000,372.927607
128,162398.011875,83271.000000,4340.660434
256,611469.588339,337550.000000,891.509394
512,291473.013955,115738.000000,5266.820103
1024,191282.570508,132047.000000,2487.260541
2048,623615.250626,278924.000000,314856.166738
4096,532454.628323,298315.000000,31993.683595
8192,154907.790798,71126.000000,66529.257361
16384,681914.535680,355635.000000,460130.435714
32768,205637.106357,84707.000000,159764.325448
65536,542765.695626,273599.000000,0.000000
