frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,380237.074600,262288.000000,44.328321
4,118146.797561,98500.000000,257.464561
8,189836.541064,92923.000000,31.749016
16,347054.652208,220289.000000,71.610055
32,219069.759422,146375.000000,328.837346
64,368050.010235,270585.000000,360.313752
128,226923.863315,157170.000000,5630.600146
256,210725.217625,151154.000000,318.871447
512,241426.836619,199311.000000,1997.291166
1024,499247.474818,228924.000000,2878.009034
2048,317535.848746,231867.000000,31895.753072
4096,342916.294257,200376.000000,64029.723504
8192,755118.255853,342706.000000,343548.720376
16384,249437.651861,159397.000000,213933.132897
32768,921532.868331,498543.000000,518383.421908
65536,212541.142881,92972.000000,102971.579302
