frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,109829.500131,54115.000000,99.909959
4,372297.973776,185067.000000,158.148664
8,1106160.437802,290348.000000,3538.894036
16,586627.917223,257822.000000,108.687626
32,517243.662698,275459.000000,114.131503
64,926367.482230,281486.000000,25862.295470
128,544124.958492,204682.000000,14304.094274
256,659802.448292,263143.000000,4180.442800
512,1407086.639162,304704.000000,53192.966810
1024,869626.103683,247821.000000,93207.223663
2048,1657387.030476,285339.000000,181730.041421
4096,774843.009442,193979.000000,243355.085075
8192,846854.591078,235481.000000,371247.829001
16384,1846102.080998,297533.000000,1193083.980909
32768,2474932.415960,280825.000000,1353500.824354
65536,965575.114262,132777.000000,888367.754882
