frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,197341.986110,147588.000000,567.557046
4,185422.021316,104872.000000,58.608873
8,334232.256468,160670.000000,93.664294
16,151066.156276,119261.000000,25.922963
32,481539.592282,302098.000000,93.504011
64,288822.921684,178097.000000,448.121635
128,157082.310296,105319.000000,407.542636
256,504257.594472,354123.000000,1848.857485
512,620224.814705,281490.000000,4284.136786
1024,512839.810009,269308.000000,11897.999790
2048,214951.298956,146930.000000,4795.070594
4096,279131.075294,153485.000000,20310.343547
8192,558431.768511,227446.000000,87063.982231
16384,249911.948348,168582.000000,102323.324526
32768,122558.895871,67780.000000,23448.991364
65536,255823.119936,107150.000000,238954.691931
