frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,682938.757637,249698.000000,0.000000
4,745678.173343,254761.000000,0.000000
8,632494.583707,271626.000000,0.000000
16,606404.362175,255355.000000,0.000000
32,535734.558283,160012.000000,0.000000
64,1067050.683841,267824.000000,0.000000
128,1021452.598964,256200.000000,0.000000
256,970510.115787,287905.000000,0.000000
512,806888.117305,300808.000000,0.000000
1024,1552609.724415,280614.000000,0.000000
2048,790865.875719,231925.000000,0.000000
4096,276233.273856,85888.000000,0.000000
8192,605620.515879,172965.000000,0.000000
16384,1406322.573772,252851.000000,0.000000
32768,627333.110066,201813.000000,0.000000
65536,337028.621064,72818.000000,0.000000
