frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1751060.951248,277309.000000,12.000000
4,792349.571101,176032.000000,224.459350
8,1231299.087826,223640.000000,71.895758
16,1465935.491817,260643.000000,4781.194098
32,1310151.613799,257058.000000,1653.727910
64,1844421.960913,285040.000000,5066.831357
128,1897420.620795,285131.000000,80540.166619
256,1740820.547458,295008.000000,1042.645194
512,1695267.597829,265658.000000,194067.062522
1024,1644124.950503,292266.000000,145526.752352
2048,2131091.340446,296989.000000,176309.772375
4096,1550165.218769,258481.000000,401933.401272
8192,1853646.490716,255317.000000,156824.197833
16384,1078702.001697,153015.000000,343389.157603
32768,2262793.511168,253451.000000,1667549.679195
65536,6614711.779733,299523.000000,5820939.240814
