frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1881370.240582,282990.000000,67.074585
4,1468899.981931,293593.000000,1503.559443
8,1261041.975941,271235.000000,524.386308
16,731208.695618,154127.000000,3034.901481
32,606884.889655,156563.000000,1216.969597
64,1379055.978342,249914.000000,115.217186
128,2166893.825063,300269.000000,161534.774501
256,1668148.674691,290856.000000,23821.317008
512,1981799.975656,238398.000000,410533.465324
1024,2461187.792469,288208.000000,192368.414130
2048,3038458.420249,271179.000000,670857.557988
4096,1682729.161671,290698.000000,410439.415228
8192,4893532.902569,303700.000000,2332411.761835
16384,3944690.036075,299824.000000,2186135.250345
32768,2832969.134709,275639.000000,2061691.085285
65536,2830596.685959,121947.000000,2823523.317031
