frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,517137.625678,275372.000000,457.053607
4,395203.753859,153290.000000,40.583248
8,875924.072974,274422.000000,138.307628
16,615557.741076,281230.000000,2887.803491
32,636925.430843,260896.000000,10156.297505
64,223105.645888,102398.000000,244.515848
128,1202777.953965,300813.000000,1124.225956
256,870605.744094,247348.000000,6453.096544
512,1078239.848907,289595.000000,104766.886806
1024,596239.146864,229468.000000,98868.504363
2048,1119486.099041,293802.000000,175405.812991
4096,1234378.801724,266797.000000,644956.141223
8192,2256737.825226,260440.000000,1216170.700687
16384,1541230.912970,265131.000000,640217.210099
32768,1030667.943712,245179.000000,611525.552625
65536,2255432.955354,313274.000000,2138039.693049
