frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,439586.038229,219932.000000,8.485281
4,565958.433827,288520.000000,75.352505
8,470775.632668,198529.000000,2397.503702
16,149767.902279,78795.000000,19.646883
32,126589.805648,62087.000000,131.190701
64,246632.602352,127852.000000,359.196325
128,257726.814319,166725.000000,3690.438321
256,278024.199598,92898.000000,129411.828621
512,1024684.499921,290853.000000,279131.681539
1024,283290.409525,140040.000000,2411.543489
2048,242476.180036,153706.000000,53965.083350
4096,244598.448343,83997.000000,17979.746411
8192,460144.164940,151627.000000,181156.375612
16384,680792.563812,177990.000000,197033.188730
32768,342656.788951,160668.000000,177999.983228
65536,200019.558589,90937.000000,0.000000
