frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,655130.260280,130262.000000,35.355339
4,1872614.385065,291615.000000,135433.821636
8,1157852.702435,221605.000000,9681.361268
16,1621089.137671,251334.000000,9331.965388
32,1822862.580188,281556.000000,67317.834554
64,1962041.958510,301271.000000,593.270596
128,2553519.592247,286476.000000,77975.587840
256,1613892.319035,267754.000000,793.343557
512,1890557.089609,277702.000000,196718.478092
1024,2167372.587722,287210.000000,63998.115097
2048,1113011.587310,154458.000000,177602.815935
4096,2182737.993165,255748.000000,204593.891353
8192,3011878.013497,301638.000000,1194680.005124
16384,2459164.936423,297290.000000,251487.314666
32768,3430413.841850,198184.000000,2207039.949765
65536,9806752.599740,291765.000000,5732979.813041
