frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,130722.846366,50790.000000,42.941821
4,529366.059757,256205.000000,17.635192
8,150767.223281,100047.000000,68.549252
16,134819.451334,71456.000000,42.320208
32,121638.943834,68770.000000,45.716518
64,196270.993491,88147.000000,385.098689
128,333052.840320,136032.000000,2347.087770
256,119611.983476,79285.000000,20556.233069
512,481366.503697,382277.000000,382277.538999
1024,451003.891513,265333.000000,6517.039972
2048,89817.401349,41464.000000,1921.844687
4096,482786.887281,229927.000000,93452.600873
8192,276744.564135,179124.000000,37218.146125
16384,329938.858810,226452.000000,157017.133454
32768,475182.326782,225202.000000,385806.567300
65536,613154.813676,239948.000000,469863.639649
